PID,Environment,Condition,Phase,Trial,Target_Distance,Distance_Travelled,prop
61,0,0,2,43,2,2.059983544,1.029991772
61,0,0,2,44,3,3.787634473,1.262544824
62,0,1,0,1,4,3.235526009,0.808881502
62,0,1,0,2,4,2.451314295,0.612828574
62,0,1,0,3,4,2.658509137,0.664627284
62,0,1,0,4,4,2.797960854,0.699490214
62,0,1,0,5,2,1.313680634,0.656840317
62,0,1,0,6,2,1.400362993,0.700181497
62,0,1,0,7,3,2.746728207,0.915576069
62,0,1,0,8,3,2.106425601,0.702141867
62,0,1,0,9,2,1.393039447,0.696519724
62,0,1,0,10,4,3.703839114,0.925959779
62,0,1,0,11,2,1.375940932,0.687970466
62,0,1,0,12,3,1.99221007,0.664070023
62,0,1,0,13,3,1.892402447,0.630800816
62,0,1,0,14,2,1.075506458,0.537753229
62,0,1,0,15,3,2.169879197,0.723293066
62,0,1,2,31,3,3.300844123,1.100281374
62,0,1,2,32,2,1.887025363,0.943512682
62,0,1,2,33,4,4.042957252,1.010739313
62,0,1,2,34,3,2.792650206,0.930883402
62,0,1,2,35,3,2.767078876,0.922359625
62,0,1,2,36,4,4.41485354,1.103713385
62,0,1,2,37,4,3.31569637,0.828924093
62,0,1,2,38,4,3.74435499,0.936088748
62,0,1,2,39,2,1.683711908,0.841855954
62,0,1,2,40,4,3.710333532,0.927583383
62,0,1,2,41,2,1.510336817,0.755168409
62,0,1,2,42,2,2.14616873,1.073084365
62,0,1,2,43,3,2.674572737,0.891524246
62,0,1,2,44,3,2.714710871,0.904903624
62,0,1,2,45,2,1.847332845,0.923666423
